batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:50.642,0:05:52.257,1615,"['-Was', 'Ernstes', ',', 'ja', '?', '-', '(', 'TASTATUR', 'KLAPPERT', ')']",batman_the_killing_joke_2016_german_720p_bluray_98.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:52.435,0:05:53.424,989,"['Was', 'machst', 'du', 'da', '?']",batman_the_killing_joke_2016_german_720p_bluray_99.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:53.603,0:05:55.969,2366,"['Das', 'Dezernat', 'meines', 'Vaters', 'setztjetzt', 'Kameras', 'ein', '.']",batman_the_killing_joke_2016_german_720p_bluray_100.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:56.147,0:05:57.603,1456,"['Ich', 'helfe', 'bei', 'der', 'Programmierung', '.']",batman_the_killing_joke_2016_german_720p_bluray_101.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:57.774,0:06:00.766,2992,"['Es', 'ist', 'der', 'Wahnsinn', '.', 'Man', 'blickt', 'vom', 'Computer', 'aus', 'auf', 'halb', 'Gotham', '...']",batman_the_killing_joke_2016_german_720p_bluray_102.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:00.944,0:06:02.309,1365,"['(', 'TASTATU', 'R', 'RATTE', 'RT', ')']",batman_the_killing_joke_2016_german_720p_bluray_103.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:08.743,0:06:10.108,1365,"['(', 'COMPUTER', 'PIEPST', ')']",batman_the_killing_joke_2016_german_720p_bluray_104.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:13.039,0:06:15.781,2742,"['Der', 'sieht', 'unartig', 'aus', '.', 'Ganz', 'dein', 'Typ', '.']",batman_the_killing_joke_2016_german_720p_bluray_105.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:27.846,0:06:29.962,2116,"['(', 'PIEPSTON', ')']",batman_the_killing_joke_2016_german_720p_bluray_106.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:32.517,0:06:33.506,989,['OFFEN'],batman_the_killing_joke_2016_german_720p_bluray_107.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:42.319,0:06:45.903,3584,"['LONNY', ':', 'Mein', 'Gott', ',', 'Paris', '!', 'In', 'dieser', 'Bruchbude', 'liegtja', ""'n"", 'Vermögen', 'rum', '.']",batman_the_killing_joke_2016_german_720p_bluray_108.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:46.072,0:06:47.107,1035,"['Echt', 'abgefahren', '!']",batman_the_killing_joke_2016_german_720p_bluray_109.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:47.282,0:06:48.988,1706,"['War', 'mal', ""'n"", 'Bankgebäude', '.']",batman_the_killing_joke_2016_german_720p_bluray_110.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:49.159,0:06:51.946,2787,"['Gehört', 'derselben', 'Familie', 'seit', '1929', '.']",batman_the_killing_joke_2016_german_720p_bluray_111.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:52.120,0:06:54.031,1911,"['-Wer', 'besitzt', 'es', 'denn', '?', '-Mein', 'Onkel', '.']",batman_the_killing_joke_2016_german_720p_bluray_112.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:54.706,0:06:56.242,1536,"['Du', 'bist', 'absolut', 'bescheuert', '.']",batman_the_killing_joke_2016_german_720p_bluray_113.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:56.416,0:06:57.451,1035,"['Bist', 'du', 'angepisst', '?']",batman_the_killing_joke_2016_german_720p_bluray_114.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:06:57.626,0:07:00.333,2707,"['-Nein', ',', 'mir', 'geht', 'der', 'Arsch', 'auf', 'Grundeis', '.', '-Mir', 'nicht', '.']",batman_the_killing_joke_2016_german_720p_bluray_115.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:07:01.171,0:07:02.877,1706,"['Und', 'das', 'beunruhigt', 'mich', 'auch', '.']",batman_the_killing_joke_2016_german_720p_bluray_116.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:07:04.299,0:07:06.290,1991,"['Mein', 'Onkel', 'ist', 'ein', 'Dinosaurier', ',', 'Lonnie', '!']",batman_the_killing_joke_2016_german_720p_bluray_117.mkv
